color,coordinates,milgeo:meta:color,milgeo:meta:creator,milgeo:meta:creator_url,milgeo:meta:desc,milgeo:meta:name,name,sidc
"247,247,247,1",POINT (37.5992457 48.2763657),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043031""]",ширма31,10016600006099000000
"247,247,247,1",POINT (37.5995184 48.2772324),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043032""]",ширма32,10016600006099000000
"247,247,247,1",POINT (37.5998044 48.2781082),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043033""]",ширма33,10016600006099000000
"247,247,247,1",POINT (37.6000771 48.2789749),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043034""]",ширма34,10016600006099000000
"247,247,247,1",POINT (37.6003633 48.2798418),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043035""]",ширма35,10016600006099000000
"247,247,247,1",POINT (37.6006358 48.2807175),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043036""]",ширма36,10016600006099000000
"247,247,247,1",POINT (37.600922 48.2815843),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043037""]",ширма37,10016600006099000000
"247,247,247,1",POINT (37.6011945 48.28246),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043038""]",ширма38,10016600006099000000
"247,247,247,1",POINT (37.6014673 48.2833267),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043039""]",ширма39,10016600006099000000
"247,247,247,1",POINT (37.6017533 48.2842025),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043040""]",ширма40,10016600006099000000
"247,247,247,1",POINT (37.6020261 48.2850692),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043041""]",ширма41,10016600006099000000
"247,247,247,1",POINT (37.6023124 48.2859361),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043042""]",ширма42,10016600006099000000
"247,247,247,1",POINT (37.6025849 48.2868118),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043043""]",ширма43,10016600006099000000
"247,247,247,1",POINT (37.6028712 48.2876786),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043044""]",ширма44,10016600006099000000
"247,247,247,1",POINT (37.6031438 48.2885543),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043045""]",ширма45,10016600006099000000
"247,247,247,1",POINT (37.6034166 48.289421),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043046""]",ширма46,10016600006099000000
"247,247,247,1",POINT (37.6037027 48.2902968),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.12.00.554103.kml.ldk"", ""\u0448\u0438\u0440\u043c\u043047""]",ширма47,10016600006099000000
"255,0,255,1",POINT (37.5521276 48.2774457),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0434\u043d\u043e9""]",дно9,10016600006099000000
"255,0,255,1",POINT (37.5533275 48.2769392),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0434\u043d\u043e8""]",дно8,10016600006099000000
"255,0,255,1",POINT (37.554514 48.2764325),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0434\u043d\u043e7""]",дно7,10016600006099000000
"255,0,255,1",POINT (37.5557136 48.2759349),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0434\u043d\u043e6""]",дно6,10016600006099000000
"255,0,255,1",POINT (37.5569135 48.2754284),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0434\u043d\u043e5""]",дно5,10016600006099000000
"255,0,255,1",POINT (37.5580999 48.2749216),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0434\u043d\u043e4""]",дно4,10016600006099000000
"255,0,255,1",POINT (37.5592997 48.2744151),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0434\u043d\u043e3""]",дно3,10016600006099000000
"255,0,255,1",POINT (37.5604861 48.2739083),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0434\u043d\u043e2""]",дно2,10016600006099000000
"255,0,255,1",POINT (37.5616858 48.2734017),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0434\u043d\u043e1""]",дно1,10016600006099000000
"0,100,0,1",POINT (37.5505191 48.2742957),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u04359""]",оружие9,10016600006099000000
"0,100,0,1",POINT (37.5518224 48.2739434),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u04358""]",оружие8,10016600006099000000
"0,100,0,1",POINT (37.5531392 48.2735912),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u04357""]",оружие7,10016600006099000000
"0,100,0,1",POINT (37.5544559 48.2732391),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u04356""]",оружие6,10016600006099000000
"0,100,0,1",POINT (37.5557592 48.2728867),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u04355""]",оружие5,10016600006099000000
"0,100,0,1",POINT (37.5570759 48.2725345),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u04354""]",оружие4,10016600006099000000
"0,100,0,1",POINT (37.5583925 48.2721823),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u04353""]",оружие3,10016600006099000000
"0,100,0,1",POINT (37.5596957 48.2718299),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u04352""]",оружие2,10016600006099000000
"0,100,0,1",POINT (37.5610124 48.2714777),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u04351""]",оружие1,10016600006099000000
"0,100,0,1",POINT (37.5541355 48.2798183),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u043515""]",оружие15,10016600006099000000
"0,100,0,1",POINT (37.5534054 48.2789547),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u043514""]",оружие14,10016600006099000000
"0,100,0,1",POINT (37.5526615 48.2781),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u043513""]",оружие13,10016600006099000000
"0,100,0,1",POINT (37.5519314 48.2772364),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u043512""]",оружие12,10016600006099000000
"0,100,0,1",POINT (37.5512011 48.2763818),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u043511""]",оружие11,10016600006099000000
"0,100,0,1",POINT (37.5504711 48.2755182),"[""#ff006400""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043e\u0440\u0443\u0436\u0438\u043510""]",оружие10,10016600006099000000
"139,69,19,1",POINT (37.6085236 48.2775396),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0444\u0435\u043e\u0434\u0430\u043b6""]",феодал6,10016600006099000000
"139,69,19,1",POINT (37.606996 48.277728),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0444\u0435\u043e\u0434\u0430\u043b5""]",феодал5,10016600006099000000
"139,69,19,1",POINT (37.6054816 48.2779254),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0444\u0435\u043e\u0434\u0430\u043b4""]",феодал4,10016600006099000000
"139,69,19,1",POINT (37.603954 48.2781137),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0444\u0435\u043e\u0434\u0430\u043b3""]",феодал3,10016600006099000000
"139,69,19,1",POINT (37.6024396 48.2783112),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0444\u0435\u043e\u0434\u0430\u043b2""]",феодал2,10016600006099000000
"139,69,19,1",POINT (37.600912 48.2784995),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0444\u0435\u043e\u0434\u0430\u043b1""]",феодал1,10016600006099000000
"0,255,0,1",POINT (37.6085052 48.2772246),"[""#ff00ff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0435\u04327""]",лев7,10016600006099000000
"0,255,0,1",POINT (37.6082463 48.2763401),"[""#ff00ff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0435\u04326""]",лев6,10016600006099000000
"0,255,0,1",POINT (37.6079737 48.2754645),"[""#ff00ff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0435\u04325""]",лев5,10016600006099000000
"0,255,0,1",POINT (37.6077148 48.27458),"[""#ff00ff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0435\u04324""]",лев4,10016600006099000000
"0,255,0,1",POINT (37.6074424 48.2736953),"[""#ff00ff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0435\u04323""]",лев3,10016600006099000000
"0,255,0,1",POINT (37.6071833 48.2728198),"[""#ff00ff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0435\u04322""]",лев2,10016600006099000000
"0,255,0,1",POINT (37.606911 48.2719351),"[""#ff00ff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043b\u0435\u04321""]",лев1,10016600006099000000
"255,228,181,1",POINT (37.6155417 48.2716077),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043a\u0443\u043a\u043e\u043b\u043a\u04304""]",куколка4,10016600006099000000
"255,228,181,1",POINT (37.6141141 48.2710959),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043a\u0443\u043a\u043e\u043b\u043a\u04303""]",куколка3,10016600006099000000
"255,228,181,1",POINT (37.6126863 48.270593),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043a\u0443\u043a\u043e\u043b\u043a\u04302""]",куколка2,10016600006099000000
"255,228,181,1",POINT (37.6112587 48.2700811),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043a\u0443\u043a\u043e\u043b\u043a\u04301""]",куколка1,10016600006099000000
"255,255,0,1",POINT (37.6213805 48.2713991),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u043b\u0430\u0441\u0442\u0438\u043d\u04304""]",пластина4,10016600006099000000
"255,255,0,1",POINT (37.6200436 48.271518),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u043b\u0430\u0441\u0442\u0438\u043d\u04303""]",пластина3,10016600006099000000
"255,255,0,1",POINT (37.61872 48.271646),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u043b\u0430\u0441\u0442\u0438\u043d\u04302""]",пластина2,10016600006099000000
"255,255,0,1",POINT (37.6173828 48.2717738),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u043b\u0430\u0441\u0442\u0438\u043d\u04301""]",пластина1,10016600006099000000
"255,255,0,1",POINT (37.6304057 48.2724333),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u043b\u0430\u0441\u0442\u0438\u043d\u043011""]",пластина11,10016600006099000000
"255,255,0,1",POINT (37.6290761 48.2722826),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u043b\u0430\u0441\u0442\u0438\u043d\u043010""]",пластина10,10016600006099000000
"255,255,0,1",POINT (37.6277466 48.2721228),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u043b\u0430\u0441\u0442\u0438\u043d\u04309""]",пластина9,10016600006099000000
"255,255,0,1",POINT (37.626417 48.271972),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u043b\u0430\u0441\u0442\u0438\u043d\u04308""]",пластина8,10016600006099000000
"255,255,0,1",POINT (37.625101 48.2718124),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u043b\u0430\u0441\u0442\u0438\u043d\u04307""]",пластина7,10016600006099000000
"255,255,0,1",POINT (37.6237714 48.2716616),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u043b\u0430\u0441\u0442\u0438\u043d\u04306""]",пластина6,10016600006099000000
"255,255,0,1",POINT (37.622442 48.2715018),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u043b\u0430\u0441\u0442\u0438\u043d\u04305""]",пластина5,10016600006099000000
"0,255,255,1",POINT (37.6299026 48.2690817),"[""#ff00ffff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0433\u0430\u0440\u043d\u0438\u0437\u043e\u043d8""]",гарнизон8,10016600006099000000
"0,255,255,1",POINT (37.628573 48.268931),"[""#ff00ffff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0433\u0430\u0440\u043d\u0438\u0437\u043e\u043d7""]",гарнизон7,10016600006099000000
"0,255,255,1",POINT (37.6272434 48.2687802),"[""#ff00ffff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0433\u0430\u0440\u043d\u0438\u0437\u043e\u043d6""]",гарнизон6,10016600006099000000
"0,255,255,1",POINT (37.6259139 48.2686294),"[""#ff00ffff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0433\u0430\u0440\u043d\u0438\u0437\u043e\u043d5""]",гарнизон5,10016600006099000000
"0,255,255,1",POINT (37.6245978 48.2684788),"[""#ff00ffff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0433\u0430\u0440\u043d\u0438\u0437\u043e\u043d4""]",гарнизон4,10016600006099000000
"0,255,255,1",POINT (37.6232682 48.268328),"[""#ff00ffff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0433\u0430\u0440\u043d\u0438\u0437\u043e\u043d3""]",гарнизон3,10016600006099000000
"0,255,255,1",POINT (37.6219387 48.2681771),"[""#ff00ffff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0433\u0430\u0440\u043d\u0438\u0437\u043e\u043d2""]",гарнизон2,10016600006099000000
"0,255,255,1",POINT (37.6206092 48.2680263),"[""#ff00ffff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0433\u0430\u0440\u043d\u0438\u0437\u043e\u043d1""]",гарнизон1,10016600006099000000
"123,104,238,1",POINT (37.6336768 48.2745497),"[""#ff7b68ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0432\u043e\u043b\u0435\u0439\u0431\u043e\u043b6""]",волейбол6,10016600006099000000
"123,104,238,1",POINT (37.6322172 48.2747212),"[""#ff7b68ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0432\u043e\u043b\u0435\u0439\u0431\u043e\u043b5""]",волейбол5,10016600006099000000
"123,104,238,1",POINT (37.6307576 48.2748927),"[""#ff7b68ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0432\u043e\u043b\u0435\u0439\u0431\u043e\u043b4""]",волейбол4,10016600006099000000
"123,104,238,1",POINT (37.629298 48.2750642),"[""#ff7b68ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0432\u043e\u043b\u0435\u0439\u0431\u043e\u043b3""]",волейбол3,10016600006099000000
"123,104,238,1",POINT (37.6278382 48.2752446),"[""#ff7b68ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0432\u043e\u043b\u0435\u0439\u0431\u043e\u043b2""]",волейбол2,10016600006099000000
"123,104,238,1",POINT (37.6263785 48.275416),"[""#ff7b68ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0432\u043e\u043b\u0435\u0439\u0431\u043e\u043b1""]",волейбол1,10016600006099000000
"128,128,128,1",POINT (37.6410702 48.2817691),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0432\u043e\u0448\u044c3""]",вошь3,10016600006099000000
"128,128,128,1",POINT (37.6396362 48.281986),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0432\u043e\u0448\u044c2""]",вошь2,10016600006099000000
"128,128,128,1",POINT (37.6381884 48.2822117),"[""#ff808080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0432\u043e\u0448\u044c1""]",вошь1,10016600006099000000
"255,165,0,1",POINT (37.6272564 48.2838804),"[""#ffffa500""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0431\u0430\u0440\u044b\u04486""]",барыш6,10016600006099000000
"255,165,0,1",POINT (37.6285862 48.2835365),"[""#ffffa500""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0431\u0430\u0440\u044b\u04485""]",барыш5,10016600006099000000
"255,165,0,1",POINT (37.6299161 48.2831836),"[""#ffffa500""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0431\u0430\u0440\u044b\u04484""]",барыш4,10016600006099000000
"255,165,0,1",POINT (37.6312326 48.2828306),"[""#ffffa500""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0431\u0430\u0440\u044b\u04483""]",барыш3,10016600006099000000
"255,165,0,1",POINT (37.6325625 48.2824777),"[""#ffffa500""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0431\u0430\u0440\u044b\u04482""]",барыш2,10016600006099000000
"255,165,0,1",POINT (37.6338924 48.2821248),"[""#ffffa500""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u0431\u0430\u0440\u044b\u04481""]",барыш1,10016600006099000000
"255,0,255,1",POINT (37.6205222 48.2797617),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.44.48.380829.kml.ldk"", ""\u0445\u043e\u043a\u043a\u0435\u04391""]",хоккей1,10016600006099000000
"255,0,255,1",POINT (37.6207544 48.2806458),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.44.48.380829.kml.ldk"", ""\u0445\u043e\u043a\u043a\u0435\u04392""]",хоккей2,10016600006099000000
"255,0,255,1",POINT (37.6209866 48.28153),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.44.48.380829.kml.ldk"", ""\u0445\u043e\u043a\u043a\u0435\u04393""]",хоккей3,10016600006099000000
"255,0,255,1",POINT (37.6212188 48.2824141),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.44.48.380829.kml.ldk"", ""\u0445\u043e\u043a\u043a\u0435\u04394""]",хоккей4,10016600006099000000
"255,0,255,1",POINT (37.6214507 48.2833073),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.44.48.380829.kml.ldk"", ""\u0445\u043e\u043a\u043a\u0435\u04395""]",хоккей5,10016600006099000000
"255,0,255,1",POINT (37.621683 48.2841914),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.44.48.380829.kml.ldk"", ""\u0445\u043e\u043a\u043a\u0435\u04396""]",хоккей6,10016600006099000000
"255,0,255,1",POINT (37.6219152 48.2850755),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.44.48.380829.kml.ldk"", ""\u0445\u043e\u043a\u043a\u0435\u04397""]",хоккей7,10016600006099000000
"255,0,255,1",POINT (37.6221609 48.2859598),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.44.48.380829.kml.ldk"", ""\u0445\u043e\u043a\u043a\u0435\u04398""]",хоккей8,10016600006099000000
"255,0,255,1",POINT (37.6223932 48.286844),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.44.48.380829.kml.ldk"", ""\u0445\u043e\u043a\u043a\u0435\u04399""]",хоккей9,10016600006099000000
"255,0,255,1",POINT (37.6226254 48.2877281),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.44.48.380829.kml.ldk"", ""\u0445\u043e\u043a\u043a\u0435\u043910""]",хоккей10,10016600006099000000
"139,69,19,1",POINT (37.6040511 48.2874051),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.47.29.240536.kml.ldk"", ""\u043a\u043e\u0440\u043c1""]",корм1,10016600006099000000
"139,69,19,1",POINT (37.6054435 48.2872422),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.47.29.240536.kml.ldk"", ""\u043a\u043e\u0440\u043c2""]",корм2,10016600006099000000
"139,69,19,1",POINT (37.6068359 48.2870792),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.47.29.240536.kml.ldk"", ""\u043a\u043e\u0440\u043c3""]",корм3,10016600006099000000
"139,69,19,1",POINT (37.6082284 48.2869162),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.47.29.240536.kml.ldk"", ""\u043a\u043e\u0440\u043c4""]",корм4,10016600006099000000
"139,69,19,1",POINT (37.6096205 48.2867622),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.47.29.240536.kml.ldk"", ""\u043a\u043e\u0440\u043c5""]",корм5,10016600006099000000
"139,69,19,1",POINT (37.6110264 48.2865993),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.47.29.240536.kml.ldk"", ""\u043a\u043e\u0440\u043c6""]",корм6,10016600006099000000
"139,69,19,1",POINT (37.6124188 48.2864362),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.47.29.240536.kml.ldk"", ""\u043a\u043e\u0440\u043c7""]",корм7,10016600006099000000
"139,69,19,1",POINT (37.6138112 48.2862732),"[""#ff8b4513""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T07.47.29.240536.kml.ldk"", ""\u043a\u043e\u0440\u043c8""]",корм8,10016600006099000000
